MealType,HealthGroup,MinutesSinceMeal,Libre GL mean,Libre GL std,Dexcom GL mean,Dexcom GL std
Dinner,Healthy,55.0,104.06979166666666,19.577327093122573,137.775,32.82524193264244
Dinner,Healthy,56.0,103.94583333333333,19.706015250096538,137.659375,33.155328134858784
Dinner,Healthy,57.0,103.825,19.856104930177935,137.628125,33.52048162679146
Dinner,Healthy,58.0,103.72604166666666,19.997164233484515,137.56875,33.81182696715962
Dinner,Healthy,59.0,103.596875,20.104848379208683,137.63125,34.07249449266051
Dinner,Healthy,60.0,103.51666666666667,20.196655737973956,137.690625,34.31802580046337
Dinner,Healthy,61.0,103.43645833333333,20.309283824884563,137.721875,34.5948820361515
Dinner,Healthy,62.0,103.31875,20.412568209735575,137.746875,34.928430084597316
Dinner,Healthy,63.0,103.20208333333333,20.537764823627164,137.778125,35.24607585384843
Dinner,Healthy,64.0,103.07604166666667,20.672093048273375,137.884375,35.47677630149098
Dinner,Healthy,65.0,103.0125,20.79987408386796,137.99375,35.7040208264364
Dinner,Healthy,66.0,102.925,20.95344465794371,138.040625,35.95941591925497
Dinner,Healthy,67.0,102.84791666666666,21.101603435485675,138.071875,36.210169003827005
Dinner,Healthy,68.0,102.77916666666667,21.268989855027503,138.084375,36.42756334194954
Dinner,Healthy,69.0,102.73854166666666,21.445440571279853,138.115625,36.496571783992636
Dinner,Healthy,70.0,102.69687499999999,21.603579067537314,138.153125,36.56400766800641
Dinner,Healthy,71.0,102.625,21.74354452234184,138.203125,36.631004166823516
Dinner,Healthy,72.0,102.56979166666667,21.8756689744017,138.30625,36.63359493385514
Dinner,Healthy,73.0,102.44479166666666,21.919963615256755,138.38125,36.61674036015733
Dinner,Healthy,74.0,102.33229166666666,21.992904073485565,138.315625,36.689859412788145
Dinner,Healthy,75.0,102.27083333333333,22.037104752908277,138.25,36.789128829044046
Dinner,Healthy,76.0,102.209375,22.09899442176641,138.190625,36.941643034377414
Dinner,Healthy,77.0,102.16458333333333,22.091456427541104,138.19375,37.00470958872711
Dinner,Healthy,78.0,102.12083333333334,22.108655443121037,138.134375,37.01550176658079
Dinner,Healthy,79.0,102.09583333333333,22.086221534202004,138.075,37.00310583275194
Dinner,Healthy,80.0,102.06458333333333,22.046268385725725,138.00625,36.90786415532518
Dinner,Healthy,81.0,102.04791666666667,22.013692928875948,137.928125,36.82177353078448
Dinner,Healthy,82.0,102.04791666666667,21.96807518105522,137.940625,36.79378276824531
Dinner,Healthy,83.0,102.04583333333333,21.93715209354461,137.990625,36.77030253899911
Dinner,Healthy,84.0,102.03020833333333,21.9223736458861,138.059375,36.57543072796966
Dinner,Healthy,85.0,102.03020833333333,21.87363719614807,138.109375,36.40842270749474
Dinner,Healthy,86.0,102.025,21.824464049331528,138.1,36.086316273931615
Dinner,Healthy,87.0,102.03333333333333,21.77353376204176,138.046875,35.74503614667335
Dinner,Healthy,88.0,101.98958333333334,21.605411885713334,138.028125,35.4260395160629
Dinner,Healthy,89.0,101.97395833333333,21.45670877910667,138.0875,35.18731508451792
Dinner,Healthy,90.0,101.94479166666667,21.331694893059527,138.128125,35.08093801912354
Dinner,Healthy,91.0,101.915625,21.224711038929765,138.1375,34.94428899453147
Dinner,Healthy,92.0,101.91979166666667,21.102953075987653,138.075,34.816334425914846
Dinner,Healthy,93.0,101.92604166666666,20.98032375318265,137.984375,34.70650283859949
Dinner,Healthy,94.0,101.93333333333334,20.822823592474577,137.903125,34.513305319073964
Dinner,Healthy,95.0,101.91666666666667,20.643841295202712,137.8375,34.25832536979672
Dinner,Healthy,96.0,101.9,20.459449290138092,137.803125,34.10366069235159
Dinner,Healthy,97.0,101.89166666666667,20.28598877028199,137.7375,33.91149779263196
Dinner,Healthy,98.0,101.875,20.132834010417046,137.6625,33.741987879076504
Dinner,Healthy,99.0,101.84583333333333,20.003956839626067,137.6125,33.64397868248197
Dinner,Healthy,100.0,101.8125,19.87779197387411,137.55625,33.60289988903312
Dinner,Healthy,101.0,101.81458333333333,19.746140091189513,137.54375,33.47798079951503
Dinner,Healthy,102.0,101.8125,19.631960678203967,137.534375,33.34491331594099
Dinner,Healthy,103.0,101.85,19.46859815017457,137.553125,33.162873526815424
Dinner,Healthy,104.0,101.88229166666667,19.327493159823742,137.55,32.956999401095516
Dinner,Healthy,105.0,101.903125,19.117060460786746,137.490625,32.6881742547838
Dinner,Healthy,106.0,101.92395833333333,18.918482390773775,137.503125,32.53366495122752
Dinner,Healthy,107.0,101.93541666666667,18.755814971312105,137.453125,32.33464390446525
Dinner,Healthy,108.0,101.95625,18.594968953197274,137.43125,32.22597234608746
Dinner,Healthy,109.0,101.95625,18.45579768674246,137.340625,32.05350050838862
Dinner,Healthy,110.0,101.94479166666666,18.293744865130165,137.28125,31.93659827727132
Dinner,Healthy,111.0,101.91666666666667,18.139113613425987,137.2,31.740875454265197
Dinner,Healthy,112.0,101.884375,17.992803743497795,137.128125,31.555652368927056
Dinner,Healthy,113.0,101.846875,17.85752620840722,137.09375,31.302233172527835
Dinner,Healthy,114.0,101.80624999999999,17.730754153649038,137.065625,31.06971280156011
Dinner,Healthy,115.0,101.73229166666667,17.611954783006333,137.075,30.873289426298584
Dinner,Healthy,116.0,101.66770833333334,17.48771094715017,137.0875,30.666726190418412
Dinner,Healthy,117.0,101.596875,17.379033891546655,137.1,30.38113449714038
Dinner,Healthy,118.0,101.59479166666667,17.255054438036762,137.140625,30.076614966733583
Dinner,Healthy,119.0,101.58541666666667,17.1415292144407,137.0625,29.752863007496554
Dinner,Healthy,120.0,101.56145833333333,16.96109379142191,136.975,29.424695383515846
Dinner,Type 2 diabetic,0.0,98.70666666666666,11.605073390335011,105.34,10.651259706407188
Dinner,Type 2 diabetic,1.0,98.75333333333333,11.325184434221624,105.24000000000001,10.383662381089076
Dinner,Type 2 diabetic,2.0,98.95333333333333,10.8676005052054,105.08,10.19115084549118
Dinner,Type 2 diabetic,3.0,99.17999999999999,10.519120744366795,104.92,10.037352461901715
Dinner,Type 2 diabetic,4.0,99.40666666666667,10.198302933137914,104.78,9.940020120703984
Dinner,Type 2 diabetic,5.0,99.67333333333333,9.970497220039473,104.54,9.747045136290737
Dinner,Type 2 diabetic,6.0,99.94,9.773405588131675,104.3,9.574155025089395
Dinner,Type 2 diabetic,7.0,100.27333333333334,9.55345971847857,104.1,9.339640725899944
Dinner,Type 2 diabetic,8.0,100.60666666666665,9.36858158888817,103.96,9.113994123812509
Dinner,Type 2 diabetic,9.0,100.94,9.220880759195868,103.84,8.939202052383274
Dinner,Type 2 diabetic,10.0,101.27333333333334,9.11216525067207,103.84,8.855782793682831
Dinner,Type 2 diabetic,11.0,101.72,8.931332003571734,103.84,8.784734233632543
Dinner,Type 2 diabetic,12.0,102.16666666666666,8.796646386795425,103.78,8.733307888003646
Dinner,Type 2 diabetic,13.0,102.61333333333332,8.710249390485007,103.92,8.5261428038188
Dinner,Type 2 diabetic,14.0,103.11333333333334,8.668891452333781,104.0,8.388351712013781
Dinner,Type 2 diabetic,15.0,103.72666666666666,8.698599291243942,104.14000000000001,8.353335993614897
Dinner,Type 2 diabetic,16.0,104.34,8.794692563356072,104.28,8.365112737501578
Dinner,Type 2 diabetic,17.0,105.04,9.064444172046523,104.46,8.351207497521944
Dinner,Type 2 diabetic,18.0,105.82666666666667,9.456133942357335,104.84,8.437903899797758
Dinner,Type 2 diabetic,19.0,106.63333333333333,9.928795881390702,105.24000000000001,8.713106347464272
Dinner,Type 2 diabetic,20.0,107.54,10.504341254223668,105.62,9.092341099335563
Dinner,Type 2 diabetic,21.0,108.44666666666667,11.108446347123143,106.08,9.533193472167543
Dinner,Type 2 diabetic,22.0,109.4,11.668211537927615,106.52000000000001,10.136052266812538
Dinner,Type 2 diabetic,23.0,110.35333333333332,12.255230175996966,106.97999999999999,10.92579008076253
Dinner,Type 2 diabetic,24.0,111.30666666666666,12.865772373450115,107.52000000000001,11.774246850176402
Dinner,Type 2 diabetic,25.0,112.25999999999999,13.496646131173605,108.0,12.630122723077546
Dinner,Type 2 diabetic,26.0,113.36666666666665,14.141236434669867,108.5,13.525038508879248
Dinner,Type 2 diabetic,27.0,114.47333333333333,14.823020135111667,109.32000000000001,14.20991828891981
Dinner,Type 2 diabetic,28.0,115.58,15.537101752392482,109.88,14.534006100636308
Dinner,Type 2 diabetic,29.0,116.70666666666666,16.273866044962478,110.5,14.908386901338455
Dinner,Type 2 diabetic,30.0,117.86666666666667,17.06510409513454,111.14000000000001,15.319138356970349
Dinner,Type 2 diabetic,31.0,119.02666666666667,17.877641736931466,111.82000000000001,15.757453262927147
Dinner,Type 2 diabetic,32.0,120.0,18.32065554921784,112.4,16.379390844730597
Dinner,Type 2 diabetic,33.0,121.08,18.686148563793132,113.24000000000001,17.366839410529227
Dinner,Type 2 diabetic,34.0,122.17999999999999,19.071795476987724,114.08,18.342955050918057
Dinner,Type 2 diabetic,35.0,123.38666666666666,19.498801482636292,114.97999999999999,19.337574247505234
Dinner,Type 2 diabetic,36.0,124.59333333333333,19.94923062348861,115.9,20.34988397455321
Dinner,Type 2 diabetic,37.0,125.84666666666666,20.410262487651032,117.08,21.343164401434635
Dinner,Type 2 diabetic,38.0,127.1,20.898656108958146,117.96,21.637785879746982
Dinner,Type 2 diabetic,39.0,128.35333333333332,21.412539305420378,118.88,21.928814124089996
Dinner,Type 2 diabetic,40.0,129.60666666666665,21.95012190972643,119.8,22.266666666666666
Dinner,Type 2 diabetic,41.0,130.85333333333332,22.501858359469548,120.74000000000001,22.657262755142238
Dinner,Type 2 diabetic,42.0,132.1,23.073457574547533,121.66,23.069758944943008
Dinner,Type 2 diabetic,43.0,133.34666666666666,23.663480223675815,122.56000000000002,23.311952108545338
Dinner,Type 2 diabetic,44.0,134.52,24.300968837059827,123.47999999999999,23.60399212939295
Dinner,Type 2 diabetic,45.0,135.61333333333332,24.86097243909184,124.42,23.926452121263424
Dinner,Type 2 diabetic,46.0,136.70666666666665,25.43945026193823,125.35999999999999,24.29042792724921
Dinner,Type 2 diabetic,47.0,137.7,25.917328204013774,126.34,24.431500613392995
Dinner,Type 2 diabetic,48.0,138.7133333333333,26.32539120739181,127.24000000000001,24.503206139424105
Dinner,Type 2 diabetic,49.0,139.68666666666667,26.788113265881186,128.12,24.613672803726175
Dinner,Type 2 diabetic,50.0,140.62,27.25381477432263,128.94,24.781543311280846
Dinner,Type 2 diabetic,51.0,141.55333333333334,27.744033726324066,129.72,24.967570077113134
Dinner,Type 2 diabetic,52.0,142.48666666666665,28.248632437126957,130.34,25.044147686302544
Dinner,Type 2 diabetic,53.0,143.42,28.774629600430558,130.9,25.144250502517135
Dinner,Type 2 diabetic,54.0,144.35333333333332,29.320873616412406,131.57999999999998,25.222820355120216
Dinner,Type 2 diabetic,55.0,145.28666666666666,29.88625432420169,132.26,25.33878011621273
Dinner,Type 2 diabetic,56.0,146.04666666666668,30.166910987347023,132.9,25.454141771690765
Dinner,Type 2 diabetic,57.0,146.80666666666667,30.46149481996357,133.64000000000001,25.485298594374846
Dinner,Type 2 diabetic,58.0,147.56666666666666,30.769605814428452,134.54000000000002,25.592021326099974
Dinner,Type 2 diabetic,59.0,148.31333333333333,31.100967393949436,135.42000000000002,25.64621696165819
Dinner,Type 2 diabetic,60.0,148.93333333333334,31.303563477977274,136.35999999999999,25.702364785279112
Dinner,Type 2 diabetic,61.0,149.55333333333334,31.521907725686066,137.3,25.791514539131327
Dinner,Type 2 diabetic,62.0,150.22666666666666,31.77781196579357,138.14000000000001,25.83830919820842
Dinner,Type 2 diabetic,63.0,150.74,32.09192737230245,139.0,25.96339303284102
Dinner,Type 2 diabetic,64.0,151.24,32.43226864378618,139.74,26.145073893353008
Dinner,Type 2 diabetic,65.0,151.57999999999998,32.64405944860336,140.42000000000002,26.381887726241263
Dinner,Type 2 diabetic,66.0,151.92000000000002,32.86772291894501,141.07999999999998,26.624499995305076
Dinner,Type 2 diabetic,67.0,152.08666666666664,33.029190979951714,141.85999999999999,27.1067109361829
Dinner,Type 2 diabetic,68.0,152.25333333333333,33.19428479738456,142.64000000000001,27.55129357721298
Dinner,Type 2 diabetic,69.0,152.42000000000002,33.36295054601438,143.4,28.045201609782257
Dinner,Type 2 diabetic,70.0,152.58666666666667,33.53513433054803,144.14000000000001,28.56167595456074
Dinner,Type 2 diabetic,71.0,152.56666666666666,33.380991855904306,144.9,29.110555550254357
Dinner,Type 2 diabetic,72.0,152.54666666666668,33.23145616749806,145.48,29.62314410501807
Dinner,Type 2 diabetic,73.0,152.52666666666667,33.08658972685287,146.07999999999998,30.120528252708695
Dinner,Type 2 diabetic,74.0,152.53333333333336,32.923615300334866,146.57999999999998,30.642954600799627
Dinner,Type 2 diabetic,75.0,152.43333333333334,32.667743746415695,147.06,31.184191151571934
Dinner,Type 2 diabetic,76.0,152.33333333333334,32.41912253860119,147.44,31.658426998194344
Dinner,Type 2 diabetic,77.0,152.19333333333333,32.15730548874232,147.3,31.536398723450404
Dinner,Type 2 diabetic,78.0,151.94,31.990730910648644,147.12,31.38877364777271
Dinner,Type 2 diabetic,79.0,151.72,31.79638616005765,146.84,31.298107859031294
Dinner,Type 2 diabetic,80.0,151.50666666666666,31.61607967201437,146.7,31.124017164312903
Dinner,Type 2 diabetic,81.0,151.29333333333332,31.44437691394398,146.57999999999998,30.99898923083354
Dinner,Type 2 diabetic,82.0,150.90666666666667,31.246470615509935,146.42000000000002,30.76483562626511
Dinner,Type 2 diabetic,83.0,150.52,31.05556628900629,146.22,30.57151179338919
Dinner,Type 2 diabetic,84.0,150.13333333333333,30.871793830631017,146.1,30.3890696724259
Dinner,Type 2 diabetic,85.0,149.74666666666667,30.695281336001724,146.06,30.17858696345988
Dinner,Type 2 diabetic,86.0,149.30666666666667,30.445550669277694,146.04000000000002,30.018335137786117
Dinner,Type 2 diabetic,87.0,148.86666666666665,30.20533842114341,146.18,29.737735100186928
Dinner,Type 2 diabetic,88.0,148.42666666666668,29.97487342820711,146.26,29.47587337316929
Dinner,Type 2 diabetic,89.0,147.9,29.80970510619852,146.35999999999999,29.176215579741598
Dinner,Type 2 diabetic,90.0,147.35333333333332,29.64176316376591,146.48,28.894320856835815
Dinner,Type 2 diabetic,91.0,146.80666666666667,29.48361252301704,146.52,28.556408115245247
Dinner,Type 2 diabetic,92.0,146.14666666666668,29.25303487473933,146.84,28.003301392673116
Dinner,Type 2 diabetic,93.0,145.56666666666666,29.031073178174847,147.07999999999998,27.528280408013533
Dinner,Type 2 diabetic,94.0,144.95333333333332,28.84704747713618,147.34,27.108678397230022
Dinner,Type 2 diabetic,95.0,144.38,28.72234128494558,147.82,26.49116414538586
Dinner,Type 2 diabetic,96.0,143.80666666666667,28.610771519020243,148.26,25.945935241489284
Dinner,Type 2 diabetic,97.0,143.28,28.34492660420082,148.6,25.53794562345739
Dinner,Type 2 diabetic,98.0,142.75333333333333,28.091843199067362,148.82,25.18226006978369
Dinner,Type 2 diabetic,99.0,142.22666666666666,27.851869188331875,149.02,24.95889064486285
Dinner,Type 2 diabetic,100.0,141.7,27.62534620753955,148.76,24.858139735529495
Dinner,Type 2 diabetic,101.0,141.24666666666667,27.49479052789528,148.44,24.786698942062547
Dinner,Type 2 diabetic,102.0,140.79333333333335,27.37565738542091,148.06,24.725164868566146
Dinner,Type 2 diabetic,103.0,140.34,27.26809649425044,147.64000000000001,24.616850597371993
Dinner,Type 2 diabetic,104.0,139.90666666666667,27.15719580425448,147.2,24.635114955869177
Dinner,Type 2 diabetic,105.0,139.57333333333332,27.077268494731932,146.38,24.36344255915682
Dinner,Type 2 diabetic,106.0,139.24,27.00606607668492,145.64000000000001,24.17947706446753
Dinner,Type 2 diabetic,107.0,138.88,26.935108119009215,144.94,24.126527585488425
Dinner,Type 2 diabetic,108.0,138.53333333333333,26.854854493676616,144.22,24.181066973977803
Dinner,Type 2 diabetic,109.0,138.14000000000001,26.817654954972305,143.68,24.17532258775925
Dinner,Type 2 diabetic,110.0,137.69333333333333,26.693286713246003,143.45999999999998,24.281689489087125
Dinner,Type 2 diabetic,111.0,137.24666666666667,26.577258449032445,143.22,24.423021926043468
Dinner,Type 2 diabetic,112.0,136.90666666666667,26.384529698431376,143.06,24.729298862325678
Dinner,Type 2 diabetic,113.0,136.56666666666666,26.204047373744242,142.94,24.83439371337885
Dinner,Type 2 diabetic,114.0,136.22666666666666,26.03606615333316,142.78,24.967080548416366
Dinner,Type 2 diabetic,115.0,135.88666666666666,25.880829456053625,142.45999999999998,24.8794515838093
Dinner,Type 2 diabetic,116.0,135.54666666666668,25.738567880579716,142.2,24.856029896631163
Dinner,Type 2 diabetic,117.0,135.20666666666665,25.60949765946943,141.94,24.885167380501084
Dinner,Type 2 diabetic,118.0,134.86666666666667,25.493819149252932,142.0,24.48201153681799
Dinner,Type 2 diabetic,119.0,134.53333333333333,25.386202143275764,142.06,24.219927516177435
Dinner,Type 2 diabetic,120.0,134.20666666666665,25.29418905598675,142.07999999999998,23.89741036644394
Lunch,Healthy,0.0,74.63206751054852,15.69539051051089,110.84556962025316,19.99394650354846
Lunch,Healthy,1.0,74.76118143459915,15.855021969812608,110.80506329113925,19.83976774790508
Lunch,Healthy,2.0,74.88945147679324,16.031435948914673,110.7493670886076,19.682804374779174
Lunch,Healthy,3.0,75.05316455696202,16.22724092750513,110.6886075949367,19.540930005305515
Lunch,Healthy,4.0,75.22784810126582,16.43687261897166,110.61772151898734,19.444996452806564
Lunch,Healthy,5.0,75.4210970464135,16.666583057239155,110.57974683544303,19.39015332814396
Lunch,Healthy,6.0,75.61772151898734,16.80404139716334,110.54683544303798,19.40564836781131
Lunch,Healthy,7.0,75.90683760683761,17.053080156603464,110.0051282051282,18.96769569171436
Lunch,Healthy,8.0,76.1071729957806,17.105182959291266,110.55949367088608,19.541523960907007
Lunch,Healthy,9.0,76.46666666666667,17.34732369126832,110.01794871794871,19.17238777201351
Lunch,Healthy,10.0,76.68270042194094,17.41420717166444,110.56455696202532,19.798128880603734
Lunch,Healthy,11.0,77.12393162393163,17.660854142588036,110.05128205128206,19.54100413210238
Lunch,Healthy,12.0,77.35105485232067,17.763641951152568,110.6607594936709,20.217493172621687
Lunch,Healthy,13.0,77.8923076923077,18.048471631341208,110.24615384615386,20.017678500451858
Lunch,Healthy,14.0,78.14936708860759,18.225320401171047,110.99240506329113,20.703361377965663
Lunch,Healthy,15.0,78.77948717948718,18.525705576894147,110.68717948717949,20.51314661745449
Lunch,Healthy,16.0,79.07172995780591,18.753235685563155,111.52658227848102,21.104579092752513
Lunch,Healthy,17.0,79.7948717948718,19.083907590310993,111.44871794871794,20.967437609146245
Lunch,Healthy,18.0,80.10210970464135,19.39288157780954,112.47341772151898,21.528161097053957
Lunch,Healthy,19.0,80.891452991453,19.746559008257428,112.57435897435896,21.482275604976433
Lunch,Healthy,20.0,81.2042194092827,20.117221553956135,113.76708860759494,21.94609784553724
Lunch,Healthy,21.0,82.0991452991453,20.478937178156194,114.03333333333333,21.82571857561604
Lunch,Healthy,22.0,82.43966244725739,20.920643763926886,115.24050632911393,22.21361051355759
Lunch,Healthy,23.0,83.408547008547,21.283595587950856,115.54358974358973,22.25847913582358
Lunch,Healthy,24.0,83.76033755274261,21.740582711526717,116.77468354430381,22.678881333796376
Lunch,Healthy,25.0,84.81452991452991,22.05569140864833,117.25897435897437,22.768492902787145
Lunch,Healthy,26.0,85.13080168776371,22.598947213554496,118.57974683544303,23.04287185931541
Lunch,Healthy,27.0,86.21880341880342,22.91259229565449,119.1128205128205,23.275662329490373
Lunch,Healthy,28.0,86.51983122362869,23.53040920247895,120.3620253164557,23.590895156967715
Lunch,Healthy,29.0,87.66324786324786,23.826307255907643,121.06410256410257,23.87218113832568
Lunch,Healthy,30.0,87.89873417721519,24.41046401367466,122.17721518987342,24.058496816478048
Lunch,Healthy,31.0,89.04188034188034,24.56142779896428,122.94615384615383,24.509265103712835
Lunch,Healthy,32.0,89.20590717299578,25.110432310332406,123.95949367088606,24.729000513708815
Lunch,Healthy,33.0,90.35982905982905,25.083825617682546,124.74871794871794,25.19448374787646
Lunch,Healthy,34.0,90.44219409282701,25.6352970188351,125.6759493670886,25.33620706637487
Lunch,Healthy,35.0,91.61367521367522,25.581713253495217,126.62564102564102,25.812256405680237
Lunch,Healthy,36.0,91.6295358649789,26.1417781289248,127.48101265822785,25.917967611586025
Lunch,Healthy,37.0,92.20506329113924,26.36963152779911,128.48101265822785,26.180507898686198
Lunch,Healthy,38.0,92.757805907173,26.608633813385396,129.37215189873416,26.39395296279571
Lunch,Healthy,39.0,93.28354430379747,26.835105782846707,130.25822784810126,26.632795512660966
Lunch,Healthy,40.0,93.78143459915613,27.04668315543352,131.06582278481014,26.85159063271027
Lunch,Healthy,41.0,94.27426160337554,27.26993060802656,131.8227848101266,27.046720969875995
Lunch,Healthy,42.0,94.72995780590718,27.484476631295024,132.57974683544302,27.146073899188707
Lunch,Healthy,43.0,95.15696202531645,27.625097053830995,133.29620253164558,27.372639544822178
Lunch,Healthy,44.0,95.56793248945148,27.760918358742025,133.94683544303797,27.59507033011251
Lunch,Healthy,45.0,95.93924050632911,27.915309832822874,134.5772151898734,27.751035782781205
Lunch,Healthy,46.0,96.26329113924051,28.07706102819707,135.15443037974686,27.834178387916303
Lunch,Healthy,47.0,96.56962025316456,28.209310858025454,135.64050632911392,27.95568617444283
Lunch,Healthy,48.0,96.86835443037975,28.227232157821852,136.07088607594937,28.121021208700586
Lunch,Healthy,49.0,97.1409282700422,28.25272391848044,136.49367088607596,28.28298093749681
Lunch,Healthy,50.0,97.37299578059071,28.294518448695527,136.8405063291139,28.43036260213827
Lunch,Healthy,51.0,97.5493670886076,28.272929509366044,137.17468354430378,28.58217782677956
Lunch,Healthy,52.0,97.69535864978903,28.271289904822915,137.55443037974683,28.763883147270555
Lunch,Healthy,53.0,97.81940928270042,28.2948781808742,137.89113924050633,28.952477374507875
Lunch,Healthy,54.0,97.91814345991561,28.29528254272941,138.13670886075948,29.152341583460586
Lunch,Healthy,55.0,97.99071729957805,28.29337903719054,138.30632911392405,29.39863655382046
Lunch,Healthy,56.0,98.07426160337553,28.305687844838406,138.41518987341772,29.6236352649306
Lunch,Healthy,57.0,98.14514767932491,28.336608678444392,138.4632911392405,29.866670289098877
Lunch,Healthy,58.0,98.12067510548522,28.268384232508527,138.4354430379747,30.14477476503239
Lunch,Healthy,59.0,98.0945147679325,28.195472768269084,138.36708860759492,30.39848900394257
Lunch,Healthy,60.0,98.06919831223628,28.14859318601741,138.273417721519,30.600974967125747
Lunch,Healthy,61.0,98.05316455696202,28.10559125512589,138.19746835443038,30.815671898146928
Lunch,Healthy,62.0,98.01097046413503,28.068758535804214,138.0962025316456,30.986131898153044
Lunch,Healthy,63.0,97.84641350210971,27.88548081692203,138.0,31.130329839200815
Lunch,Healthy,64.0,97.67341772151899,27.709649640218665,137.88860759493673,31.276086495881962
Lunch,Healthy,65.0,97.49282700421941,27.544430655564557,137.77974683544304,31.37435822102565
Lunch,Healthy,66.0,97.31308016877638,27.39998202097769,137.65822784810126,31.531118563172715
Lunch,Healthy,67.0,97.11814345991561,27.24433279497853,137.52658227848102,31.679681706753637
Lunch,Healthy,68.0,96.92573839662447,27.102519278916123,137.44556962025317,31.85470136967006
Lunch,Healthy,69.0,96.72320675105485,26.969952867516817,137.32911392405063,32.01680709228031
Lunch,Healthy,70.0,96.50886075949367,26.841181476314823,137.19240506329115,32.10442006533144
Lunch,Healthy,71.0,96.29789029535864,26.722147062693754,137.00506329113924,32.10110589489761
Lunch,Healthy,72.0,96.10210970464135,26.6175163187564,136.7594936708861,32.064876218688745
Lunch,Healthy,73.0,95.9113924050633,26.49807974877678,136.48860759493672,32.04184358528773
Lunch,Healthy,74.0,95.71729957805907,26.349942214784704,136.2126582278481,32.036491081139815
Lunch,Healthy,75.0,95.5282700421941,26.178033400617828,136.00253164556963,32.004671032016184
Lunch,Healthy,76.0,95.3409282700422,25.994768238348342,135.81772151898736,31.981632386833894
Lunch,Healthy,77.0,95.14683544303799,25.825785784118178,135.6506329113924,31.952070971032192
Lunch,Healthy,78.0,94.98649789029535,25.654718896931048,135.52151898734178,31.860423447884067
Lunch,Healthy,79.0,94.83291139240507,25.4904884186177,135.35443037974684,31.79312858137565
Lunch,Healthy,80.0,94.69957805907173,25.342919628927106,135.17468354430378,31.787134425151866
Lunch,Healthy,81.0,94.58481012658227,25.203626450426924,135.01012658227847,31.80959214683322
Lunch,Healthy,82.0,94.46413502109705,25.054578470621095,134.81012658227849,31.727895979990606
Lunch,Healthy,83.0,94.3662447257384,24.89723579530534,134.60759493670886,31.64580327080248
Lunch,Healthy,84.0,94.27088607594936,24.75675473573343,134.49113924050633,31.57608308584943
Lunch,Healthy,85.0,94.19240506329113,24.625104711112407,134.43291139240506,31.33444783145707
Lunch,Healthy,86.0,94.09789029535865,24.50885027762074,134.30379746835442,31.077997175996973
Lunch,Healthy,87.0,94.00928270042195,24.400613541810305,134.19493670886075,30.867192353338428
Lunch,Healthy,88.0,93.94430379746836,24.315908596420716,134.12911392405064,30.610221821705803
Lunch,Healthy,89.0,93.87341772151899,24.209262419317415,134.1012658227848,30.330130122519176
Lunch,Healthy,90.0,93.80084388185654,24.105949647245648,134.07088607594937,30.075546553418693
Lunch,Healthy,91.0,93.71814345991561,24.012674595688306,133.99493670886076,29.83501599065449
Lunch,Healthy,92.0,93.62278481012657,23.918796351949535,133.8860759493671,29.570666052942908
Lunch,Healthy,93.0,93.56962025316456,23.825853939592797,133.7873417721519,29.329557014010714
Lunch,Healthy,94.0,93.51645569620253,23.744819721996937,133.6987341772152,29.088615685173366
Lunch,Healthy,95.0,93.44894514767932,23.6637959228229,133.53417721518989,28.85457296591158
Lunch,Healthy,96.0,93.36455696202532,23.560952862004303,133.4025316455696,28.61022757186194
Lunch,Healthy,97.0,93.28354430379747,23.457106318757816,133.31898734177216,28.40288029791673
Lunch,Healthy,98.0,93.1873417721519,23.36203869442993,133.23291139240507,28.171278888890317
Lunch,Healthy,99.0,93.08523206751055,23.267717108775436,133.1012658227848,27.95540172411474
Lunch,Healthy,100.0,92.99493670886075,23.181065493118034,133.00506329113924,27.914980348919432
Lunch,Healthy,101.0,92.90464135021097,23.107265500755986,132.95443037974684,27.866549184522718
Lunch,Healthy,102.0,92.81856540084388,23.054878013009354,132.92658227848102,27.8237710068427
Lunch,Healthy,103.0,92.72320675105485,23.005965010234792,132.9240506329114,27.804174263209873
Lunch,Healthy,104.0,92.61940928270042,22.96511947426123,132.90886075949365,27.818381627582145
Lunch,Healthy,105.0,92.50717299578059,22.938315444030753,132.86582278481012,27.78128352647602
Lunch,Healthy,106.0,92.40675105485232,22.888750132190932,132.89620253164557,27.779624718431975
Lunch,Healthy,107.0,92.3223628691983,22.844270087414735,132.8987341772152,27.7864913391607
Lunch,Healthy,108.0,92.23881856540085,22.798671945114727,132.873417721519,27.838659288657173
Lunch,Healthy,109.0,92.1451476793249,22.764158762379573,132.82784810126583,27.88389359886888
Lunch,Healthy,110.0,92.03966244725738,22.718659622462166,132.76962025316456,27.909746273182616
Lunch,Healthy,111.0,91.92742616033755,22.681262746100675,132.70886075949366,27.957748294723825
Lunch,Healthy,112.0,91.82194092827004,22.651552833241908,132.62784810126584,28.046330427315603
Lunch,Healthy,113.0,91.70548523206752,22.639162819618843,132.59493670886076,28.118047396983663
Lunch,Healthy,114.0,91.58987341772152,22.628958298770076,132.55696202531647,28.124843856178764
Lunch,Healthy,115.0,91.46413502109705,22.610504688828374,132.48860759493672,28.17244965975135
Lunch,Healthy,116.0,91.32911392405063,22.591472414231447,132.39746835443037,28.169696277744915
Lunch,Healthy,117.0,91.19493670886075,22.578467851066442,132.2886075949367,28.155260870803854
